iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
LTU,50.26574634004897,50.35522699229782,50.75331505587242,51.26360515555615,51.662441032059775,52.12741857326466,52.58033567421637,52.92488909704013,53.23388607903165,53.60354042527495,54.08391067417209,54.56034314241547,54.84333664171908,55.32013944322734,55.75768644349827,56.1920177234882,56.42356792068371,56.6066973406579,56.979844103521245,57.344664378228224,57.47785012883796,57.552714734535584,57.768397733271314,57.99674227558681,58.17285017863784,58.27492980479684,58.18750620395541,58.26709407836626,58.57875919606382,58.871337856851056
LIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVA,49.915635365742865,50.49289582489436,51.1307634923036,51.74475767277331,52.46696665207801,53.179065771312736,53.03594987254638,53.29324401350403,53.206745971189186,53.4038791172144,53.630285206629864,53.83707072011566,54.26554865225166,54.79709287707238,55.34475569278444,55.7351902863082,56.273559083506456,56.7588523709784,57.451453796840894,58.01792815214383,58.14911698929346,58.152378850065695,58.264318002435786,58.36357290655257,58.35746597630809,58.34798654969053,58.60121534689995,58.8550491621597,59.242865070895384,59.73790337175411
XKX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,89.03526609303401,89.6469997121497,90.44083053832566,91.276089023976,92.11743804509379,92.8887930210547,93.547599946833,94.24680493859796,94.90519646053261,95.46078419647026,95.94551715533942,96.32757442230958,96.4857206974219,96.43105889126025,96.43165338113167,96.48893929691764,96.57907426053244,96.61729310560104,96.63849562025214,96.67896184227183,96.7244460458185,96.77733193601347,96.87282472965117,96.97025797414324,97.08267720550666,97.16613003561875,97.26370199376953,97.65331313451561,98.07553356626197,98.58249390649621
IRL,82.73317268840543,83.28732494894254,84.10367418090189,84.92718453519674,85.7433484425755,86.48881507698863,87.36288596045712,88.38611284747637,89.53262513563519,90.38468236242664,91.07806366141773,91.65447901087927,92.25649445246259,92.64497356440359,92.9091787600311,93.09708640848217,93.2420218550231,93.0847830277936,93.08494614300794,93.25344936862885,93.52075613696971,93.75136937626073,93.93074056885064,94.03720913822653,94.21870781252525,94.52598698685648,94.93502388371547,95.27622632166342,95.69574721013687,96.07184871778497
ISL,87.46120125580268,88.21792182867043,88.88890209266032,89.73816059969077,90.6082389712717,91.34796626927243,92.04422955513967,92.79388794789415,93.50675653712949,94.18211616230658,94.95429805996444,95.90320852300658,97.0786315584749,97.39940317286698,97.5054758182344,97.58458055804239,97.76396464294794,97.9423169308264,98.20425828483928,98.56881508951074,98.99453423825135,99.34791960417323,99.52901041786237,99.74308606299817,100.0,100.0,100.0,100.0,100.0,100.0
NOR,92.23991762420336,93.0353930628256,93.88366016630673,94.71421618487916,95.44000231900411,96.12767745190044,96.82090337208112,97.61937750658122,98.2616169984928,98.68760494062991,99.07699647316386,99.41258303508978,100.0,100.0,100.0,99.87375213922525,99.74241297763334,99.60094697366367,99.41620025228738,99.42740270730535,99.43896548672458,99.44209622605439,99.49064958497381,99.57663020277221,99.70310805788802,99.80032734753974,99.88818170415519,99.95876801448044,100.0,100.0
SRB,55.77063233472177,56.548701981436366,56.979820097899534,57.16742916517368,57.2966141377285,57.492105252537144,57.810191418061414,58.16080296536153,58.491857584928205,58.929875948819245,59.32979367596994,59.7168404612387,60.30982512385897,60.9634049218289,61.7484943606311,62.3458135739524,62.822983588904826,63.290449644445644,63.865555788121384,64.46592587912725,65.11403694762603,65.55606695323593,66.13666474705444,66.49333304131696,67.04948065242371,67.63021964173545,67.82650863769254,67.99164571725649,68.15523993917319,68.15638226950145
SVK,58.82850753683648,59.6899111776022,60.55513504409361,61.736096675282255,63.081991393205215,64.06890804142114,64.86096255628303,65.71950756764878,66.52241264650627,67.37348127964117,68.1376532298486,68.85857221765409,69.4980150522261,70.06473364054754,70.43407620635773,70.86683560536031,71.45851191535397,72.0005788402155,72.44372210646266,72.81320957303971,73.28864375753666,73.58633863114287,73.7690119504944,73.85165375562605,73.99637967815855,74.14247518368528,74.34383390870991,74.6660195107892,75.06541155173004,75.52152556560684
SVN,64.04631178952442,64.7863179139269,65.40366125853237,65.98174515739558,66.70361883251996,67.35158953940248,68.16071740137707,68.78830793919977,69.35751131072949,70.17070264067198,70.92269527968367,71.9167241907991,72.63459497608939,73.28040159003862,73.78483817705924,74.21291050919899,74.75644152763863,75.18510600692763,75.57607250201914,75.91762226706264,76.19275642887524,76.22508432479633,76.23747472333174,76.20370091590257,76.37644663008109,76.53360488048742,76.6902628355734,76.85296325305825,76.9754794184681,76.94565131197797
ESP,87.09133467051447,87.70689857090375,88.37570989785223,88.90935443238763,89.39664953870717,89.75288026338562,89.97894509931407,90.23992021940072,90.4301314403958,90.60235985999782,90.79256551830953,91.09328229772956,93.00385083535393,93.43660248723998,94.00865040453732,94.59356462276287,95.17037849627609,95.70784958801985,96.42035074605292,97.13145188932566,97.27619381166812,97.35008301544836,97.41804775273631,97.48176590250588,97.51161162051179,97.53733636537106,97.54521397380924,97.6178931683747,97.74787245186945,97.90818953935647
SWE,89.52068069673396,90.22703199012822,91.09402763385089,92.02088971344064,92.99522337121763,93.92912444345009,94.72610619744628,95.44922688650199,96.05484183121908,96.54591093115309,96.96783073088454,97.18250824195216,97.7247691983581,97.65120328596991,97.71521871554549,97.59043963321088,97.44173196134012,97.24982955071313,97.12075741141831,96.784322815303,96.70484392293355,96.7760294650912,96.90087189165213,97.07235036284379,97.37454044944003,97.54746390448075,97.71527215514385,98.02157193925969,98.50631133097905,98.92487985212297
CHE,97.77559645457698,98.31169395654936,99.05294931393826,99.71167941534003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UKR,52.72485922048646,53.128134368621275,53.32904490689259,53.234764168198865,51.896733268851605,52.89491089792859,53.32803894762788,53.456839366732126,53.569119114935745,53.54438176286634,53.893859019819786,54.156458657977,54.35983953520115,54.567258786571784,54.75783923329931,55.02126453885447,55.16316133521657,55.30700648974966,55.46591327976793,55.612672857525794,55.61398387912546,55.62082072003605,55.62898248231403,55.699040618268924,55.78123552561135,55.624462580087055,55.48194170052451,55.353457657167276,55.31474905321228,55.16358842980185
GBR,96.91520932291871,97.05880151894655,97.37812980080997,97.69949125866523,98.02004173098612,98.28148769373593,98.500632157071,98.72099524265155,98.94514902142404,99.18063314646965,99.39553189771772,99.57391307396247,99.4773439727274,99.3359086432284,99.2211554806727,99.07473741940237,98.96814482457236,98.97547662052227,99.12625603884302,99.33770933920724,99.5553012983724,99.77375524751781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
