iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
POL,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,13.333280873890862,14.561311020609851,14.047086884486937,15.307500046383037,18.80545604670484,19.696378373339634,20.924059712574998,22.95471313956678,24.065663858927916,25.241111012649853,26.170084283336365,26.783618854013074,28.957690738629704,29.53880802289967,31.370761948723363,31.637125258864803,34.08151781757492
PRT,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.33962526804785,25.82080605727059,26.578857350473378,27.674529292814693,28.75560939153069,31.39856923840712,32.45468190796662,34.454023150966826,33.970480579093575,35.84703179854175,37.77630164731903,39.161908404205995,38.81850603551199,39.807893822106486,39.397405608595605,42.959493867227415,44.52727891447528
ROU,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.19413213082467,20.40742250132221,20.664004420797784,22.01294285774335,24.36802359253519,26.05082339856824,28.464032776518287,31.423581707268493,31.326932144067037,31.75803386294806,33.469662282063005,34.867485189203315,34.83679489531155,35.80762006951392,35.990790967139056,37.68705551680548,37.7409587342946
SMR,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,34.13862828507328,35.976887419487305,37.23696926223739,38.93896233325413,41.61753010008754,43.77251889386706,45.92557100324684,49.657433116764714,49.371173227939614,50.803198943629205,52.91266180660996,54.21599573410049,54.01305345023955,56.222518159155655,57.18315649184108,59.39076888031975,60.408592410562534
SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35674049978270406,3.0269729266850818,5.220694464117274,8.307832030298622,11.980976874301872,12.06298114524174,13.758070253152754,15.042017381417486,16.129494057554965,17.35061933806868,18.57009336495316,20.137235094149826,21.911145601526684,22.831764856093788
SVK,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,17.938488900526014,19.383609157423596,18.891421228874037,19.958109099696415,22.803611647213106,23.651230370983242,25.394070153994274,27.28671327938822,27.438321551654642,29.06935735553916,29.786081610850797,30.446731133002082,31.49243493290026,32.394848654464475,33.8178840059921,33.75862247851546,35.6959969844427
SVN,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,21.368886380913974,22.336453572457536,22.383031654335497,23.825083887232605,26.172868108371894,28.314592592773398,31.00514840901759,34.04220536142642,34.12569562186597,35.900421146992166,37.06377274420413,38.30510488853918,38.651313138749316,40.097030674619205,41.31519576651857,42.42310696656281,44.22024320167311
ESP,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,20.055063563746835,21.035826559237144,22.6661492902286,23.83619844726944,25.637956952466745,27.647403288141252,29.649032258338792,32.38330224542049,32.42226366376843,33.646444921787385,35.87106556447643,36.526398541805435,36.955046192881234,38.70148844053099,40.42780741039537,42.7536094286267,44.08989746357255
SWE,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,59.156434850982784,60.226848876165896,59.58739634613344,60.61917311420522,62.85946707348384,63.472141405001224,64.93629861576528,66.40768485869015,66.55093385198548,67.84139932536597,68.97386718269385,69.53549434569946,70.45823617634713,71.58039970547259,74.02228536103857,73.56910294320335,75.38802666715247
CHE,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,46.641127437900884,48.77631982469383,49.88605365248674,51.0446558988987,53.18213463825639,54.45637107858264,56.333042694069555,58.877523849235004,59.03921986970717,61.18369558477135,62.3528426640513,62.621602357074615,63.77879267783469,65.34099162804684,66.74383808003712,67.99124966643707,70.11506752423098
UKR,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,21.778437059447615,22.507247834984895,22.957579383513675,24.05781476774781,25.058333556488837,26.05627947726545,26.847743613737507,28.34568454064465,27.934308215203846,29.50070631345629,30.796924201092306,31.142348580743338,31.543404814770483,32.40765180789552,33.36812224816785,33.94578487428367,34.61191203243592
GBR,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,20.093451882803738,22.412212276400574,24.40190858470319,26.058248411748103,27.565540856929527,30.343424408673958,31.772822351632495,33.30104608562793,36.287834696171466,36.87485076447693,38.62724218926318,39.53250910554327,42.16369214414175,42.31892782863682,45.228673067246284,46.659131656958216,48.56198589991899
